CustomerId,CreditScore,Credit_Score_Rating,Geography,Gender,Age_Group,Tenure,Balance,Balance_Group,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Group,Exited
15752193,421,Poor,Spain,Male,31-40,6,90723.36,Medium Balance,1,1,1,12162.76,Low Salary,0
15607269,492,Poor,Germany,Female,41-50,2,151249.45,Very High Balance,2,1,1,167237.94,Very High salary,0
15700752,545,Poor,France,Female,31-40,6,0,Zero Balance,2,1,1,52067.37,Medium Salary,0
15777901,640,Fair,Germany,Female,41-50,9,94752.49,Medium Balance,1,1,0,184006.36,Very High salary,1
15639117,624,Fair,Spain,Female,31-40,6,0,Zero Balance,1,1,0,582.59,Low Salary,1
15720203,577,Poor,Spain,Male,21-30,7,0,Zero Balance,1,1,0,143274.41,High Salary,0
15586236,704,Good,France,Male,31-40,5,132084.66,High Balance,3,1,1,54474.48,Medium Salary,1
15676645,523,Poor,France,Male,41-50,5,0,Zero Balance,2,1,1,121428.2,High Salary,0
15715988,793,Very Good,France,Male,31-40,2,0,Zero Balance,2,1,1,79704.12,Medium Salary,0
15603749,564,Poor,France,Female,51-60,2,45472.28,Low Balance,1,1,1,41055.71,Low Salary,1
15608956,711,Good,France,Male,31-40,1,0,Zero Balance,1,0,0,41590.4,Low Salary,0
15733872,791,Very Good,Germany,Female,31-40,10,130229.71,High Balance,2,0,0,54019.93,Medium Salary,1
15666982,629,Fair,Germany,Female,31-40,9,123948.85,High Balance,1,1,0,76053.07,Medium Salary,0
15602647,729,Good,Germany,Male,31-40,6,127415.85,High Balance,1,1,1,184977.2,Very High salary,1
15623063,651,Fair,Germany,Male,31-40,8,110067.71,High Balance,1,1,0,127678.95,High Salary,1
15682928,695,Good,Spain,Male,31-40,4,65521.2,Medium Balance,1,1,1,1243.97,Low Salary,0
15729246,847,Excellent,Spain,Male,31-40,5,0,Zero Balance,2,1,1,76326.67,Medium Salary,0
15588928,704,Good,France,Male,41-50,5,0,Zero Balance,2,1,1,145338.61,High Salary,0
15803352,613,Fair,Germany,Male,31-40,3,155736.42,Very High Balance,2,1,1,57751.21,Medium Salary,0
15607485,692,Good,Spain,Female,21-30,4,0,Zero Balance,2,0,0,138880.24,High Salary,0
15656249,720,Good,France,Female,31-40,3,118307.57,High Balance,2,1,1,136120.29,High Salary,0
15761783,577,Poor,France,Male,41-50,6,0,Zero Balance,1,1,1,167621.18,Very High salary,0
15716605,710,Good,Germany,Female,21-30,7,103099.17,High Balance,2,1,0,173276.62,Very High salary,0
15757425,716,Good,France,Female,31-40,1,0,Zero Balance,2,1,1,99661.46,Medium Salary,0
15603096,410,Poor,France,Male,31-40,6,125789.69,High Balance,1,0,0,66333.56,Medium Salary,1
15588580,584,Fair,Germany,Female,31-40,4,109646.83,High Balance,1,1,1,70240.79,Medium Salary,0
15770539,792,Very Good,France,Male,21-30,1,127187.86,High Balance,1,1,1,113553.42,High Salary,0
15572022,605,Fair,France,Female,31-40,6,0,Zero Balance,1,0,1,690.84,Low Salary,0
15571843,486,Poor,Spain,Male,21-30,1,0,Zero Balance,1,1,0,98802.76,Medium Salary,0
15752502,615,Fair,France,Male,41-50,4,130385.82,High Balance,1,0,1,130661.95,High Salary,0
15609058,676,Good,France,Male,21-30,1,107787.47,High Balance,1,0,1,116378.82,High Salary,0
15775108,571,Poor,France,Male,31-40,1,99325.04,Medium Balance,2,0,1,186052.15,Very High salary,0
15708904,850,Excellent,France,Female,31-40,9,0,Zero Balance,1,0,0,100101.06,High Salary,0
15600086,717,Good,France,Male,41-50,7,123764.95,High Balance,1,1,1,169952.82,Very High salary,0
15814675,642,Fair,Germany,Female,31-40,8,128264.03,High Balance,1,1,0,61792.76,Medium Salary,1
15572777,780,Very Good,Spain,Male,41-50,7,86006.21,Medium Balance,1,1,1,37973.13,Low Salary,0
15585106,492,Poor,Germany,Female,31-40,8,57068.43,Medium Balance,2,1,0,188974.81,Very High salary,0
15738936,760,Very Good,Germany,Male,21-30,5,103607.24,High Balance,2,0,1,86334.64,Medium Salary,0
15750970,500,Poor,Spain,Male,31-40,1,99004.24,Medium Balance,1,1,1,152845.99,Very High salary,0
15725772,654,Fair,Spain,Female,31-40,2,0,Zero Balance,2,1,1,146652.11,High Salary,0
15692106,606,Fair,Spain,Female,21-30,3,147386.72,High Balance,3,1,0,45482.04,Low Salary,1
15791533,367,Poor,Spain,Male,41-50,6,93608.28,Medium Balance,1,1,0,168816.73,Very High salary,1
15715715,799,Very Good,Spain,Male,31-40,2,0,Zero Balance,2,1,1,59297.34,Medium Salary,0
15785576,434,Poor,Germany,Male,60+,9,119496.87,High Balance,1,1,0,125848.88,High Salary,0
15798834,719,Good,Spain,Female,31-40,7,0,Zero Balance,1,0,0,76264.27,Medium Salary,0
15744127,641,Fair,France,Female,31-40,2,0,Zero Balance,2,1,0,3939.87,Low Salary,0
15637427,461,Poor,Spain,Female,21-30,6,0,Zero Balance,2,1,1,15306.29,Low Salary,0
15576990,790,Very Good,Germany,Female,21-30,5,152885.77,Very High Balance,1,1,0,58214.79,Medium Salary,0
15615352,588,Fair,France,Male,31-40,4,99607.37,Medium Balance,2,0,1,35877.03,Low Salary,0
15647333,621,Fair,France,Male,21-30,4,137003.68,High Balance,1,1,0,21254.06,Low Salary,0
15572050,768,Very Good,Germany,Male,41-50,3,122831.58,High Balance,1,1,1,24533.89,Low Salary,1
15581370,681,Good,Spain,Male,31-40,2,99811.44,Medium Balance,2,1,0,23531.5,Low Salary,0
15813503,606,Fair,Spain,Male,31-40,8,154712.58,Very High Balance,2,1,0,89099.18,Medium Salary,0
15769783,542,Poor,Spain,Male,31-40,8,0,Zero Balance,1,1,1,807.06,Low Salary,0
15793135,713,Good,Germany,Female,21-30,7,147687.24,High Balance,1,1,1,121592.5,High Salary,0
15599182,597,Fair,Spain,Female,31-40,2,0,Zero Balance,2,1,1,4700.66,Low Salary,0
15689517,635,Fair,France,Male,21-30,3,127009.83,High Balance,1,1,0,161909.95,Very High salary,0
15641366,599,Fair,Germany,Male,60+,1,124737.96,High Balance,1,0,1,90389.61,Medium Salary,1
15588859,496,Poor,Spain,Female,41-50,0,179356.28,Very High Balance,2,1,0,2919.21,Low Salary,1
15732293,759,Very Good,Spain,Male,31-40,8,0,Zero Balance,2,1,1,99086.74,Medium Salary,0
15568032,757,Very Good,Germany,Male,31-40,1,127320.36,High Balance,3,1,0,163170.32,Very High salary,0
15623525,564,Poor,Spain,Male,31-40,0,125175.58,High Balance,1,1,1,72757.33,Medium Salary,0
15606601,561,Poor,France,Female,21-30,6,186788.96,Very High Balance,2,1,0,73286.8,Medium Salary,0
15800811,702,Good,France,Male,31-40,3,148556.74,High Balance,1,0,1,146056.29,High Salary,0
15610711,678,Good,Germany,Female,31-40,8,128644.46,High Balance,1,0,0,167673.37,Very High salary,0
15809654,707,Good,France,Female,41-50,7,127476.73,High Balance,2,1,1,146011.55,High Salary,0
15576077,610,Fair,France,Female,21-30,9,159561.93,Very High Balance,1,0,1,103381.47,High Salary,0
15643378,744,Very Good,France,Male,41-50,1,112419.92,High Balance,1,1,1,83022.92,Medium Salary,0
15566790,598,Fair,France,Male,21-30,8,129991.76,High Balance,2,0,1,46041.08,Low Salary,0
15774402,562,Poor,Spain,Male,31-40,5,0,Zero Balance,1,0,1,182843.24,Very High salary,0
15694641,621,Fair,Spain,Female,51-60,2,0,Zero Balance,2,1,1,171364.18,Very High salary,0
15605916,659,Fair,France,Female,41-50,3,0,Zero Balance,1,1,0,183399.12,Very High salary,1
15812356,722,Good,Germany,Female,31-40,6,89175.06,Medium Balance,2,0,1,152883.95,Very High salary,0
15644179,606,Fair,France,Female,31-40,3,0,Zero Balance,2,1,0,50560.45,Medium Salary,1
15771674,603,Fair,Spain,Female,31-40,5,162390.52,Very High Balance,2,1,0,54702.66,Medium Salary,0
15623314,506,Poor,Germany,Female,51-60,3,190353.08,Very High Balance,1,1,0,78365.75,Medium Salary,0
15613292,715,Good,France,Male,21-30,8,0,Zero Balance,2,1,0,68666.63,Medium Salary,0
15813871,690,Good,France,Male,41-50,2,0,Zero Balance,2,1,0,151375.73,Very High salary,0
15759480,644,Fair,France,Female,31-40,10,139180.97,High Balance,1,1,1,19959.67,Low Salary,0
15587712,589,Fair,France,Male,31-40,8,114435.47,High Balance,1,1,0,26955.72,Low Salary,0
15671165,592,Fair,France,Female,60+,5,149950.19,High Balance,1,1,1,76267.59,Medium Salary,0
15620746,632,Fair,France,Male,41-50,4,126115.6,High Balance,1,1,0,100998.5,High Salary,0
15706537,577,Poor,Germany,Female,51-60,7,111396.97,High Balance,1,0,1,191070.01,Very High salary,0
15589312,588,Fair,France,Male,21-30,3,115007.08,High Balance,1,0,0,176858.5,Very High salary,0
15741180,617,Fair,France,Male,51-60,6,102141.9,High Balance,1,1,1,45325.26,Low Salary,0
15733888,668,Fair,Spain,Female,31-40,3,133686.52,High Balance,1,1,0,190958.48,Very High salary,1
15798532,810,Excellent,France,Male,31-40,9,120879.73,High Balance,2,0,1,78896.59,Medium Salary,0
15577359,767,Very Good,Spain,Male,41-50,5,0,Zero Balance,1,1,0,121964.46,High Salary,1
15614936,718,Good,Spain,Female,41-50,10,82321.88,Medium Balance,1,0,1,11144.4,Low Salary,0
15747647,589,Fair,Spain,Female,21-30,4,0,Zero Balance,2,1,0,144181.48,High Salary,0
15588566,778,Very Good,Spain,Male,31-40,5,116474.28,High Balance,2,1,1,32757.55,Low Salary,0
15570141,724,Good,France,Female,31-40,3,132352.69,High Balance,1,1,0,80320.3,Medium Salary,0
15800793,477,Poor,Germany,Female,31-40,4,182491.57,Very High Balance,1,1,0,185830.72,Very High salary,0
15572415,580,Fair,France,Male,31-40,6,0,Zero Balance,2,1,1,160095.31,Very High salary,0
15635125,566,Poor,Spain,Male,60+,2,120787.18,High Balance,2,1,1,52198.84,Medium Salary,0
15636551,711,Good,France,Female,21-30,3,130181.47,High Balance,2,1,0,31811.44,Low Salary,0
15600912,706,Good,Germany,Male,31-40,5,88348.43,Medium Balance,2,1,1,104181.78,High Salary,0
15768476,703,Good,Spain,Male,31-40,6,0,Zero Balance,2,1,1,67667.19,Medium Salary,0
15650266,679,Good,Germany,Male,31-40,2,146186.28,High Balance,2,1,1,193974.47,Very High salary,0
15621004,603,Fair,France,Male,31-40,7,0,Zero Balance,1,1,0,198055.94,Very High salary,1
15748352,598,Fair,Spain,Male,31-40,0,104488.17,High Balance,1,0,1,43249.67,Low Salary,0
15788920,836,Excellent,Germany,Female,31-40,4,109196.67,High Balance,2,1,0,55218.02,Medium Salary,0
15743236,687,Good,France,Female,60+,7,80538.56,Medium Balance,1,1,0,131305.37,High Salary,1
15637717,704,Good,Germany,Male,41-50,4,109026.8,High Balance,2,1,1,43117.1,Low Salary,0
15635500,605,Fair,Germany,Male,60+,2,61319.63,Medium Balance,1,0,1,186655.11,Very High salary,0
15634792,516,Poor,France,Female,31-40,9,0,Zero Balance,2,0,1,33266.29,Low Salary,0
15607560,572,Poor,France,Female,31-40,2,0,Zero Balance,2,1,1,555.28,Low Salary,0
15727177,557,Poor,France,Male,41-50,6,177822.03,Very High Balance,1,1,0,150944.31,Very High salary,1
15774358,443,Poor,Germany,Male,51-60,4,110939.3,High Balance,1,1,0,72846.58,Medium Salary,1
15791304,604,Fair,Germany,Male,21-30,7,165413.43,Very High Balance,1,1,1,35279.74,Low Salary,0
15603328,483,Poor,France,Male,21-30,1,77805.66,Medium Balance,1,1,1,2101.89,Low Salary,0
15804937,702,Good,France,Male,41-50,3,0,Zero Balance,2,0,0,94949.84,Medium Salary,0
15804142,670,Good,Spain,Female,51-60,3,175575.95,Very High Balance,2,1,0,99061.75,Medium Salary,1
15608845,804,Excellent,Spain,Female,31-40,3,124197.22,High Balance,1,1,0,74692.06,Medium Salary,0
15702434,850,Excellent,France,Female,21-30,3,0,Zero Balance,2,1,0,116692.8,High Salary,0
15632609,554,Poor,France,Female,31-40,10,160132.75,Very High Balance,1,1,0,32824.15,Low Salary,0
15603550,588,Fair,Germany,Female,31-40,7,70258.88,Medium Balance,2,1,0,139607.61,High Salary,0
15755239,758,Very Good,Germany,Male,31-40,4,162657.64,Very High Balance,2,1,1,115525.13,High Salary,0
15670528,787,Very Good,Germany,Male,41-50,0,132217.45,High Balance,1,1,0,20955.03,Low Salary,1
15732704,582,Fair,Spain,Male,21-30,9,148042.97,High Balance,2,1,0,52341.15,Medium Salary,0
15589019,633,Fair,Spain,Female,31-40,4,92855.02,Medium Balance,1,1,1,159813.18,Very High salary,0
15677796,766,Very Good,Germany,Male,41-50,9,129289.98,High Balance,1,1,0,169935.46,Very High salary,1
15760177,564,Poor,Spain,Male,31-40,9,100252.18,High Balance,1,1,1,146033.52,High Salary,0
15636595,602,Fair,Spain,Male,31-40,3,107592.89,High Balance,2,0,1,153122.73,Very High salary,0
15737275,649,Fair,France,Male,31-40,3,113096.41,High Balance,1,1,1,60335.24,Medium Salary,0
15672905,679,Good,Spain,Female,31-40,7,0,Zero Balance,2,1,1,163757.29,Very High salary,0
15753955,639,Fair,Spain,Male,31-40,7,149940.04,High Balance,2,0,0,156648.81,Very High salary,0
15708504,790,Very Good,Germany,Male,41-50,8,121438.58,High Balance,1,1,1,176471.78,Very High salary,1
15592451,565,Poor,France,Male,31-40,9,0,Zero Balance,2,1,0,5388.3,Low Salary,0
15790455,478,Poor,France,Female,41-50,2,0,Zero Balance,1,0,1,93332.64,Medium Salary,1
15572174,825,Excellent,France,Male,21-30,3,148874.01,High Balance,2,0,1,71192.82,Medium Salary,0
15656330,528,Poor,Spain,Female,31-40,0,68138.37,Medium Balance,1,1,1,170309.19,Very High salary,0
15569626,577,Poor,Spain,Male,31-40,5,110080.3,High Balance,1,1,1,109794.31,High Salary,0
15608726,663,Fair,France,Male,21-30,7,0,Zero Balance,2,1,1,166310.82,Very High salary,0
15637366,505,Poor,Germany,Female,21-30,5,114268.85,High Balance,2,1,1,126728.27,High Salary,0
15778049,633,Fair,Germany,Male,21-30,6,117412.35,High Balance,1,0,0,30338.94,Low Salary,0
15727421,586,Fair,France,Female,31-40,6,0,Zero Balance,2,1,1,37935.83,Low Salary,0
15688865,850,Excellent,France,Female,31-40,9,0,Zero Balance,2,0,0,25329.48,Low Salary,0
15751032,629,Fair,Germany,Female,31-40,1,35549.81,Low Balance,2,0,0,49676.33,Low Salary,0
15734737,744,Very Good,France,Male,51-60,9,0,Zero Balance,2,1,1,169498.61,Very High salary,0
15746515,750,Very Good,France,Male,31-40,7,136492.92,High Balance,3,1,1,26500.29,Low Salary,1
15664311,637,Fair,Germany,Male,21-30,3,123675.69,High Balance,1,1,1,166458.41,Very High salary,0
15708139,575,Poor,France,Female,31-40,1,139532.34,High Balance,1,1,0,181294.39,Very High salary,0
15768574,671,Good,Spain,Male,51-60,1,178713.98,Very High Balance,1,1,1,21768.21,Low Salary,0
15738018,571,Poor,France,Male,31-40,5,0,Zero Balance,2,0,0,72849.29,Medium Salary,0
15699753,590,Fair,France,Male,41-50,1,89086.31,Medium Balance,1,1,0,24499.97,Low Salary,0
15703199,619,Fair,Spain,Male,31-40,3,96143.47,Medium Balance,1,0,0,98994.92,Medium Salary,0
15627830,640,Fair,Germany,Female,21-30,5,32197.64,Low Balance,1,0,1,141446.01,High Salary,0
15570855,670,Good,France,Male,31-40,7,0,Zero Balance,2,1,1,77864.41,Medium Salary,0
15772503,737,Good,France,Female,31-40,4,0,Zero Balance,2,1,0,115115.32,High Salary,0
15584453,555,Poor,Spain,Male,31-40,10,0,Zero Balance,2,0,1,168605.96,Very High salary,0
15710111,742,Very Good,France,Male,31-40,6,0,Zero Balance,2,0,0,38550.4,Low Salary,0
15618562,618,Fair,Germany,Female,31-40,0,140306.38,High Balance,1,1,0,160618.61,Very High salary,1
15706764,560,Poor,France,Female,31-40,1,0,Zero Balance,2,1,0,3701.63,Low Salary,0
15798737,654,Fair,France,Male,31-40,8,0,Zero Balance,2,1,0,88659.44,Medium Salary,0
15712608,787,Very Good,Germany,Female,41-50,2,74483.97,Medium Balance,2,0,1,44273.91,Low Salary,0
15636736,611,Fair,France,Female,51-60,7,0,Zero Balance,2,0,1,156495.39,Very High salary,1
15703544,559,Poor,Spain,Male,31-40,0,0,Zero Balance,1,1,0,182988.94,Very High salary,0
15815645,481,Poor,France,Male,31-40,8,152303.66,Very High Balance,2,1,1,175082.2,Very High salary,0
15705739,753,Very Good,Germany,Male,31-40,5,159904.79,Very High Balance,1,1,0,148811.14,High Salary,0
15709643,675,Good,France,Male,31-40,1,0,Zero Balance,3,1,0,85901.09,Medium Salary,0
15669805,748,Very Good,Germany,Female,31-40,1,99557.94,Medium Balance,1,1,0,199255.32,Very High salary,0
15737489,610,Fair,Spain,Female,41-50,5,116886.59,High Balance,1,0,0,107973.44,High Salary,0
15775131,580,Fair,Spain,Male,31-40,9,142188.2,High Balance,2,0,1,128028.6,High Salary,0
15765283,624,Fair,Germany,Female,31-40,3,149961.99,High Balance,2,1,0,104610.86,High Salary,0
15628715,709,Good,France,Female,31-40,8,0,Zero Balance,2,1,1,69676.55,Medium Salary,0
15813283,605,Fair,France,Female,31-40,2,0,Zero Balance,1,0,0,35982.42,Low Salary,0
15745716,706,Good,Spain,Male,51-60,7,0,Zero Balance,2,0,1,117939.17,High Salary,0
15598485,567,Poor,Spain,Male,31-40,8,28649.64,Low Balance,1,1,1,95140.62,Medium Salary,0
15696552,747,Very Good,France,Female,21-30,4,81025.6,Medium Balance,2,1,0,167682.57,Very High salary,0
15754569,664,Fair,France,Male,51-60,1,0,Zero Balance,2,1,1,56562.57,Medium Salary,0
15701741,711,Good,France,Female,31-40,3,152462.79,Very High Balance,1,1,0,90305.97,Medium Salary,0
15572631,609,Fair,France,Male,21-30,10,0,Zero Balance,1,0,1,109895.16,High Salary,0
15636069,632,Fair,Spain,Male,21-30,7,155519.59,Very High Balance,1,1,0,1843.24,Low Salary,0
15682467,725,Good,France,Female,31-40,1,118851.05,High Balance,1,1,1,102747.02,High Salary,0
15790744,850,Excellent,France,Female,31-40,9,92899.27,Medium Balance,2,1,0,97465.89,Medium Salary,0
15625023,682,Good,France,Male,31-40,4,0,Zero Balance,1,0,1,105352.55,High Salary,0
15731267,797,Very Good,France,Male,31-40,4,75263.7,Medium Balance,1,1,0,85801.77,Medium Salary,0
15742879,668,Fair,Spain,Male,31-40,1,147904.31,High Balance,1,1,1,69370.05,Medium Salary,0
15757015,783,Very Good,Germany,Female,41-50,5,106640.5,High Balance,1,1,0,176945.96,Very High salary,0
15770711,766,Very Good,Germany,Female,21-30,4,90696.78,Medium Balance,1,0,1,21597.2,Low Salary,0
15569430,704,Good,Spain,Female,31-40,2,175509.8,Very High Balance,2,1,0,152039.67,Very High salary,0
15617304,722,Good,France,Male,31-40,6,0,Zero Balance,2,1,1,111893.09,High Salary,0
15704466,692,Good,France,Female,31-40,7,0,Zero Balance,2,1,0,195074.62,Very High salary,0
15664681,584,Fair,France,Female,31-40,2,114321.28,High Balance,2,0,0,15959.01,Low Salary,0
15605534,644,Fair,Germany,Female,51-60,4,95560.04,Medium Balance,1,0,0,72628.84,Medium Salary,1
15792473,598,Fair,Germany,Female,41-50,5,88379.81,Medium Balance,3,0,1,64157.24,Medium Salary,1
15802625,733,Good,Germany,Male,41-50,7,85915.52,Medium Balance,1,1,1,23860.5,Low Salary,0
15766017,615,Fair,Germany,Male,51-60,3,72309.3,Medium Balance,1,1,1,85687.09,Medium Salary,1
15762172,850,Excellent,France,Female,31-40,2,0,Zero Balance,2,1,0,179451.42,Very High salary,0
15728333,521,Poor,France,Male,41-50,8,0,Zero Balance,1,1,1,93180.09,Medium Salary,0
15792868,675,Good,France,Male,60+,1,0,Zero Balance,2,1,0,157097.09,Very High salary,0
15605698,746,Very Good,France,Male,51-60,3,0,Zero Balance,3,1,1,80344.96,Medium Salary,1
15777060,770,Very Good,France,Female,31-40,4,0,Zero Balance,1,1,0,26080.54,Low Salary,1
15626243,618,Fair,France,Male,21-30,3,133844.22,High Balance,1,1,1,31406.93,Low Salary,0
15719898,556,Poor,France,Male,31-40,7,154872.08,Very High Balance,2,1,1,32044.64,Low Salary,0
15599976,749,Very Good,France,Female,21-30,9,0,Zero Balance,2,1,0,132734.87,High Salary,0
15752809,702,Good,Spain,Male,41-50,6,116121.67,High Balance,1,1,0,61602.42,Medium Salary,0
15589698,555,Poor,Germany,Male,41-50,6,107104.5,High Balance,1,1,1,41304.44,Low Salary,1
15609977,587,Fair,France,Male,41-50,6,71026.77,Medium Balance,1,1,0,57962.41,Medium Salary,0
15750121,639,Fair,France,Male,31-40,3,0,Zero Balance,1,1,0,42862.82,Low Salary,0
15734177,643,Fair,France,Male,31-40,4,0,Zero Balance,2,1,1,152992.04,Very High salary,0
15781347,600,Fair,France,Female,41-50,1,0,Zero Balance,2,1,1,91193.65,Medium Salary,0
15592025,651,Fair,France,Male,51-60,7,0,Zero Balance,2,1,1,130132.41,High Salary,0
15670163,666,Fair,France,Female,21-30,4,0,Zero Balance,2,0,0,88751.45,Medium Salary,0
15765402,520,Poor,France,Female,31-40,6,145644.05,High Balance,1,0,0,104118.93,High Salary,0
15624343,650,Fair,Spain,Female,41-50,7,129667.77,High Balance,1,0,0,42028.16,Low Salary,0
15602354,564,Poor,Germany,Male,31-40,3,109341.87,High Balance,1,1,0,75632.78,Medium Salary,0
15579183,586,Fair,France,Male,60+,1,0,Zero Balance,2,1,1,53710.23,Medium Salary,0
15584899,617,Fair,France,Female,31-40,5,0,Zero Balance,2,0,1,13066.3,Low Salary,0
15723658,712,Good,Spain,Female,21-30,6,0,Zero Balance,2,1,0,152417.97,Very High salary,0
15803965,654,Fair,France,Male,51-60,3,87485.67,Medium Balance,1,1,1,3299.01,Low Salary,0
15682489,605,Fair,France,Male,21-30,9,0,Zero Balance,2,1,0,198091.81,Very High salary,0
15813645,491,Poor,France,Female,31-40,0,53369.13,Medium Balance,1,1,1,103934.12,High Salary,0
15766787,707,Good,France,Female,31-40,9,0,Zero Balance,2,1,1,70403.65,Medium Salary,0
15687171,638,Fair,Spain,Male,31-40,5,146679.77,High Balance,1,1,0,102179.86,High Salary,0
15690744,683,Good,France,Male,41-50,2,112499.42,High Balance,2,1,0,30375.18,Low Salary,0
15707974,815,Excellent,Spain,Female,31-40,2,48387,Low Balance,1,1,0,184796.84,Very High salary,0
15673084,645,Fair,Spain,Male,31-40,1,68079.8,Medium Balance,1,0,1,166264.89,Very High salary,0
15814772,645,Fair,Germany,Male,41-50,4,160133.88,Very High Balance,1,0,1,88391.97,Medium Salary,0
15743709,683,Good,France,Male,21-30,4,66190.33,Medium Balance,1,1,1,115186.97,High Salary,0
15610343,705,Good,France,Female,31-40,10,0,Zero Balance,2,1,1,13935.53,Low Salary,1
15737414,647,Fair,France,Male,31-40,4,123761.68,High Balance,1,1,0,83910.4,Medium Salary,0
15788480,786,Very Good,Germany,Female,31-40,0,122325.58,High Balance,1,0,0,34712.34,Low Salary,1
15568519,534,Poor,France,Male,41-50,9,0,Zero Balance,2,1,0,13871.34,Low Salary,0
15792453,602,Fair,Spain,Female,41-50,1,138912.17,High Balance,1,1,1,139494.75,High Salary,0
15658100,695,Good,France,Female,41-50,0,0,Zero Balance,2,0,1,140724.64,High Salary,0
15695197,553,Poor,Germany,Female,21-30,7,128524.19,High Balance,2,1,0,20682.46,Low Salary,0
15749807,516,Poor,Spain,Female,31-40,3,0,Zero Balance,2,1,0,124202.26,High Salary,0
15773876,655,Fair,France,Female,31-40,3,0,Zero Balance,2,1,0,159638.77,Very High salary,0
15591698,849,Excellent,Germany,Female,41-50,9,132934.89,High Balance,1,1,0,171056.65,Very High salary,1
15712813,520,Poor,Germany,Male,41-50,3,150805.17,Very High Balance,3,0,1,25333.03,Low Salary,1
15763898,568,Poor,Spain,Female,41-50,3,0,Zero Balance,2,1,1,29372.62,Low Salary,0
15793324,695,Good,Spain,Male,31-40,9,0,Zero Balance,3,0,1,38533.79,Low Salary,0
15757759,807,Excellent,Spain,Female,21-30,7,165969.26,Very High Balance,3,1,0,156122.13,Very High salary,1
15796230,642,Fair,Germany,Female,31-40,2,124495.98,High Balance,3,1,1,57904.22,Medium Salary,1
15611729,703,Good,Germany,Male,31-40,1,141559.5,High Balance,1,1,1,31257.1,Low Salary,1
15709531,556,Poor,France,Male,31-40,2,114756.14,High Balance,1,1,0,193214.05,Very High salary,0
15650751,585,Fair,France,Female,21-30,6,0,Zero Balance,2,1,1,137757.69,High Salary,0
15641413,587,Fair,Germany,Female,41-50,7,155393.98,Very High Balance,2,1,0,13308.2,Low Salary,1
15753840,524,Poor,Spain,Female,31-40,6,0,Zero Balance,1,1,1,132861.9,High Salary,1
15669994,556,Poor,Germany,Female,31-40,1,128663.81,High Balance,2,1,0,125083.29,High Salary,0
15695301,504,Poor,Spain,Male,41-50,4,113522.64,High Balance,1,1,1,12405.2,Low Salary,0
15792004,731,Good,Spain,Female,21-30,3,0,Zero Balance,2,1,0,37697.29,Low Salary,0
15603035,651,Fair,France,Male,31-40,3,0,Zero Balance,2,1,1,105599.65,High Salary,0
15717286,675,Good,Spain,Female,31-40,8,79035.95,Medium Balance,1,1,0,142783.98,High Salary,1
15577107,657,Fair,Spain,Female,21-30,6,0,Zero Balance,3,0,1,168412.07,Very High salary,1
15754747,686,Good,Germany,Male,31-40,9,141918.09,High Balance,2,0,1,184036.47,Very High salary,0
15705676,690,Good,France,Female,31-40,9,107944.33,High Balance,2,0,0,48478.47,Low Salary,0
15751912,567,Poor,France,Male,31-40,7,0,Zero Balance,2,0,1,3896.08,Low Salary,0
15677336,557,Poor,Germany,Male,51-60,1,120043.13,High Balance,1,1,0,132370.75,High Salary,1
15684395,446,Poor,Spain,Female,41-50,10,125191.69,High Balance,1,1,1,128260.86,High Salary,1
15659949,850,Excellent,France,Male,31-40,1,96399.31,Medium Balance,2,1,0,106534.15,High Salary,0
15812422,637,Fair,France,Male,41-50,2,0,Zero Balance,2,0,1,102515.42,High Salary,0
15806941,499,Poor,France,Male,51-60,7,76961.6,Medium Balance,2,1,1,83643.87,Medium Salary,0
15637690,622,Fair,Germany,Female,31-40,7,98675.74,Medium Balance,1,1,0,138906.85,High Salary,1
15632882,684,Good,Germany,Male,31-40,1,126817.13,High Balance,2,1,1,29995.83,Low Salary,1
15807107,612,Fair,France,Male,31-40,3,121394.42,High Balance,1,1,0,164081.42,Very High salary,0
15661034,813,Excellent,Germany,Female,21-30,5,106059.4,High Balance,1,0,0,187976.88,Very High salary,1
15811958,850,Excellent,Germany,Male,41-50,2,112755.34,High Balance,2,0,0,158171.36,Very High salary,0
15785167,795,Very Good,Spain,Male,21-30,4,0,Zero Balance,2,0,0,155711.64,Very High salary,0
15646720,628,Fair,Spain,Female,51-60,7,0,Zero Balance,3,1,0,85890.75,Medium Salary,1
15658614,565,Poor,Germany,Female,31-40,7,145400.69,High Balance,2,1,1,83844.79,Medium Salary,0
15704657,601,Fair,France,Male,31-40,3,72647.64,Medium Balance,1,1,0,41777.9,Low Salary,1
15567147,802,Excellent,Spain,Male,31-40,4,0,Zero Balance,2,1,1,81908.09,Medium Salary,0
15701319,614,Fair,Germany,Female,31-40,6,96340.81,Medium Balance,2,1,1,139377.24,High Salary,1
15745266,434,Poor,Spain,Male,51-60,6,0,Zero Balance,1,0,1,73562.05,Medium Salary,1
15650437,522,Poor,Germany,Male,31-40,8,124450.36,High Balance,2,1,1,165786.1,Very High salary,0
15764314,550,Poor,Germany,Male,31-40,2,113877.23,High Balance,2,1,0,174921.91,Very High salary,0
15612594,599,Fair,Spain,Male,21-30,3,0,Zero Balance,2,1,1,120790.02,High Salary,0
15593501,493,Poor,France,Female,31-40,5,148667.81,High Balance,2,1,0,56092.51,Medium Salary,0
